STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 10:00,FM-12,,,,61,16.1,51,10.8,42,5.6,50,3,180,,29.95,8,+0.00,29.99,,,,,,,,,,,,0610,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 10:51,FM-15,FEW:02 190 BKN:07 250,10.00,,63,17.2,55,12.5,47,8.3,56,8,180,,29.96,,,29.98,0.00,29.98,,,,,,,,,,0610,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 11:51,FM-15,FEW:02 35 SCT:04 170 BKN:07 240,10.00,,64,17.8,55,12.7,47,8.3,54,8,190,,29.92,,,29.94,0.00,29.94,,,,,,,,,,0610,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 12:51,FM-15,FEW:02 31 SCT:04 160 OVC:08 230,10.00,,64,17.8,55,13.0,48,8.9,56,8,180,,29.90,8,+0.07,29.92,0.00,29.92,,,,,,,,,,0610,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 13:00,FM-12,,,,64,17.8,55,13.0,48,8.9,56,8,180,,29.89,8,+0.07,29.92,,,,,,,,,,,,0610,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 13:51,FM-15,SCT:04 31 BKN:07 190 OVC:08 260,10.00,,63,17.2,55,13.0,49,9.4,60,7,170,,29.88,,,29.90,0.00,29.90,,,,,,,,,,0610,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 14:51,FM-15,FEW:02 32 SCT:04 48 BKN:07 160,10.00,,62,16.7,55,12.8,49,9.4,62,7,200,,29.85,,,29.87,0.00,29.87,,,,,,,,,,0610,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 15:51,FM-15,FEW:02 30 SCT:04 44 OVC:08 120,10.00,,62,16.7,55,13.0,50,10.0,65,8,180,,29.81,8,+0.09,29.83,0.00,29.83,,,,,,,,,,0610,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 16:00,FM-12,,,,62,16.7,55,13.0,50,10.0,65,8,180,,29.80,8,+0.09,29.83,,,,,,,,,,,,0610,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 16:51,FM-15,FEW:02 27 SCT:04 43 BKN:07 120,10.00,,62,16.7,55,13.0,50,10.0,65,13,190,,29.82,,,29.84,0.00,29.84,,,,,,,,,,0610,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 17:51,FM-15,FEW:02 43 BKN:07 110 BKN:07 160,10.00,,61,16.1,56,13.1,51,10.6,70,8,180,,29.80,,,29.83,0.00,29.82,,,,,,,,,,0610,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 18:51,FM-15,FEW:02 30 OVC:08 95,10.00,-RA:02 |RA:61 |,60,15.6,56,13.1,52,11.1,75,11,180,,29.79,8,+0.02,29.81,T,29.81,,,,,,,,,,0610,1709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 19:00,FM-12,,,||RA:61,60,15.6,56,13.1,52,11.1,75,11,180,,29.78,8,+0.02,29.81,,,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 19:51,FM-15,FEW:02 28 SCT:04 70 OVC:08 110,10.00,,60,15.6,56,13.4,53,11.7,78,11,180,,29.77,,,29.79,T,29.79,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 20:18,FM-16,BKN:07 21 BKN:07 48 OVC:08 110,10.00,,61,16.0,57,13.9,54,12.0,77,13,190,,29.78,,,,,29.80,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 20:40,FM-16,SCT:04 23 OVC:08 34,10.00,,61,16.0,58,14.2,55,13.0,83,11,200,,29.77,,,,,29.79,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 20:51,FM-15,FEW:02 20 BKN:07 34 OVC:08 110,10.00,,61,16.1,58,14.2,55,12.8,81,14,200,,29.78,,,29.80,0.00,29.80,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 21:49,FM-16,BKN:07 22 BKN:07 60 OVC:08 90,10.00,,61,16.0,58,14.2,55,13.0,83,14,210,,29.77,,,,,29.79,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 21:51,FM-15,BKN:07 22 BKN:07 60 OVC:08 90,10.00,,61,16.1,58,14.2,55,12.8,81,13,220,,29.77,6,+0.02,29.79,0.00,29.79,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 22:00,FM-12,,,,61,16.1,58,14.2,55,12.8,81,13,220,,29.76,6,+0.02,29.79,,,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 22:49,FM-16,BKN:07 14 BKN:07 22 OVC:08 60,9.00,-RA:02 |RA:61 |,61,16.0,58,14.2,55,13.0,83,16,240,,29.75,,,,,29.77,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 22:51,FM-15,BKN:07 14 BKN:07 22 OVC:08 60,9.00,-RA:02 |RA:61 |,60,15.6,58,14.3,56,13.3,86,15,240,,29.75,,,29.77,T,29.77,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 23:49,FM-16,FEW:02 18 SCT:04 65 BKN:07 90,10.00,,59,15.0,57,13.8,55,13.0,88,18,260,,29.76,,,,,29.78,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 23:51,FM-15,FEW:02 18 SCT:04 65 BKN:07 90,10.00,,59,15.0,57,13.8,55,12.8,87,20,260,,29.76,,,29.78,T,29.78,65,50,58,2.1,,,,7,0,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-19 23:59,SOD,,,,,,,,,,,,,,,,,,,,65,50,58,2.1,,,,7,0,0611,1708,RA:16,T,0.0,0,29.90,,7.1,25,250,21,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 00:51,FM-15,SCT:04 65,10.00,,58,14.4,53,11.8,49,9.4,72,17,280,23,29.77,3,-0.01,29.79,0.00,29.79,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 01:00,FM-12,,,,58,14.4,53,11.8,49,9.4,72,17,280,,29.76,3,-0.01,29.79,,,61,50,56,0.4,,,,9,0,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 01:51,FM-15,SCT:04 30 SCT:04 65,10.00,,57,13.9,51,10.7,46,7.8,67,15,280,24,29.78,,,29.80,0.00,29.80,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 02:51,FM-15,SCT:04 40,10.00,,55,12.8,49,9.2,42,5.6,62,20,290,24,29.79,,,29.81,0.00,29.81,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 03:51,FM-15,FEW:02 40,10.00,,54,12.2,48,8.7,41,5.0,62,11,290,23,29.81,3,-0.04,29.83,0.00,29.83,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 04:00,FM-12,,,,54,12.2,48,8.7,41,5.0,62,11,290,,29.80,3,-0.04,29.83,,,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 04:51,FM-15,FEW:02 40,10.00,,52,11.1,46,7.9,40,4.4,64,13,280,,29.83,,,29.85,0.00,29.85,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 05:51,FM-15,FEW:02 40,10.00,,51,10.6,46,7.7,40,4.4,66,10,270,,29.87,,,29.88,0.00,29.89,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 06:51,FM-15,FEW:02 40 SCT:04 200,10.00,,51,10.6,46,7.7,40,4.4,66,15,290,,29.90,3,-0.09,29.92,0.00,29.92,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 07:00,FM-12,,,,51,10.6,46,7.7,40,4.4,66,15,290,,29.89,3,-0.09,29.92,,,65,50,58,2.4,,,,7,0,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 07:51,FM-15,FEW:02 40 SCT:04 200,10.00,,53,11.7,47,8.2,40,4.4,61,11,300,,29.92,,,29.94,0.00,29.94,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 08:51,FM-15,FEW:02 40,10.00,,55,12.8,47,8.3,38,3.3,53,11,300,,29.93,,,29.96,0.00,29.95,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 09:51,FM-15,FEW:02 45,10.00,,59,15.0,48,9.2,37,2.8,44,10,280,,29.94,1,-0.04,29.96,0.00,29.96,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 10:00,FM-12,,,,59,15.0,48,9.2,37,2.8,44,10,280,,29.93,1,-0.04,29.96,,,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 10:51,FM-15,FEW:02 55 SCT:04 200,10.00,,61,16.1,49,9.3,35,1.7,38,10,310,,29.95,,,29.97,0.00,29.97,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 11:51,FM-15,FEW:02 60 SCT:04 200,10.00,,61,16.1,48,9.1,34,1.1,36,11,240,17,29.94,,,29.96,0.00,29.96,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 12:51,FM-15,FEW:02 65 SCT:04 200,10.00,,64,17.8,49,9.7,33,0.6,32,15,300,23,29.93,8,+0.01,29.95,0.00,29.95,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 13:00,FM-12,,,,64,17.8,49,9.7,33,0.6,32,15,300,,29.92,8,+0.01,29.95,,,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 13:51,FM-15,FEW:02 55,10.00,,64,17.8,49,9.5,32,0.0,30,16,280,21,29.93,,,29.95,0.00,29.95,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 14:51,FM-15,FEW:02 50,10.00,,64,17.8,49,9.3,31,-0.6,29,15,290,,29.94,,,29.96,0.00,29.96,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 15:51,FM-15,FEW:02 55 SCT:04 270,10.00,,63,17.2,48,8.9,30,-1.1,29,14,280,,29.95,3,-0.02,29.97,0.00,29.97,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 16:00,FM-12,,,,63,17.2,48,8.9,30,-1.1,29,14,280,,29.94,3,-0.02,29.97,,,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 16:51,FM-15,FEW:02 60,10.00,,61,16.1,47,8.3,30,-1.1,31,13,290,,29.96,,,29.98,0.00,29.98,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 17:51,FM-15,FEW:02 70,10.00,,61,16.1,46,8.0,28,-2.2,29,10,290,,29.98,,,30.01,0.00,30.00,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 18:51,FM-15,FEW:02 70,10.00,,59,15.0,47,8.4,33,0.6,38,11,280,,30.01,3,-0.06,30.03,0.00,30.03,,,,,,,,,,0611,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 19:00,FM-12,,,,59,15.0,47,8.4,33,0.6,38,11,280,,30.00,3,-0.06,30.03,,,,,,,,,,,,0612,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 19:51,FM-15,CLR:00,10.00,,58,14.4,47,8.1,33,0.6,39,8,290,,30.03,,,30.05,0.00,30.05,,,,,,,,,,0612,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 20:51,FM-15,CLR:00,10.00,,57,13.9,46,8.0,34,1.1,42,10,290,,30.05,,,30.07,0.00,30.07,,,,,,,,,,0612,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 21:51,FM-15,CLR:00,10.00,,56,13.3,46,8.0,35,1.7,46,8,260,,30.05,1,-0.04,30.07,0.00,30.07,,,,,,,,,,0612,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 22:00,FM-12,,,,56,13.3,46,8.0,35,1.7,46,8,260,,30.04,1,-0.04,30.07,,,,,,,,,,,,0612,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 22:51,FM-15,CLR:00,10.00,,55,12.8,46,7.7,35,1.7,47,5,280,,30.06,,,30.08,0.00,30.08,,,,,,,,,,0612,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 23:51,FM-15,CLR:00,10.00,,50,10.0,44,6.9,38,3.3,63,8,230,,30.06,,,30.09,0.00,30.08,64,50,57,1.4,,,,8,0,0612,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-20 23:59,SOD,,,,,,,,,,,,,,,,,,,,64,50,57,1.4,,,,8,0,0612,1706,,0.00,0.0,0,29.89,,12.1,30,290,24,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-21 00:51,FM-15,CLR:00,10.00,,53,11.7,46,8.0,39,3.9,59,11,260,,30.08,3,-0.02,30.10,0.00,30.10,,,,,,,,,,0612,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-21 01:00,FM-12,,,,53,11.7,46,8.0,39,3.9,59,11,260,,30.07,3,-0.02,30.10,,,59,50,54,-1.3,,,,11,0,0612,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-21 01:51,FM-15,CLR:00,10.00,,51,10.6,46,7.7,40,4.4,66,6,250,,30.08,,,30.11,0.00,30.10,,,,,,,,,,0612,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:94789,JFK INTERNATIONAL AIRPORT NY US,3.4,40.6386,-73.7622,2013-10-21 02:51,FM-15,CLR:00,10.00,,52,11.1,46,7.7,39,3.9,61,9,250,,30.09,,,30.11,0.00,30.11,,,,,,,,,,0612,1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
